Customer_ID,Product_ID,Staff_ID,Date,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales,ProductName,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email
870,8,870,2023-02-06 06:00:00,5,16.841482912927866,West,Online,True,Cloudy,20.49199811415344,Excellent,Negative,53,In Store,Monday,84.20741456463932,Fruit Cake,Heather Wilson,"962 Smith Hill
Griffinville, VT 01525",626.686.9752x8608,stacie19@example.com,Brian Harris,edward95@example.com
871,2,871,2023-02-06 07:00:00,1,9.45180023029776,East,Credit Card,True,Rainy,26.305030837932485,Good,Unknown,30,Phone Order,Monday,9.45180023029776,Chocolate Cake,Jennifer Gallegos,"32359 Chelsea Village Apt. 341
North Gregorymouth, SD 79280",+1-699-630-4133x638,royschwartz@example.com,Chris Hart,ashleymatthew@example.com
872,4,872,2023-02-06 08:00:00,4,13.120544152359033,North,Online,True,Sunny,33.42650043599367,Average,Positive,52,Online Order,Monday,52.48217660943613,Pizza Pepperoni,Dana Warren,"8777 Phillips Lodge
Aguilarland, NJ 70211",001-811-764-5085x146,shelley74@example.org,Christopher Gonzalez,kperkins@example.net
873,0,873,2023-02-06 09:00:00,3,10.178449305049586,North,Credit Card,True,Cloudy,34.73978617240354,Excellent,Neutral,46,In Store,Monday,30.53534791514876,Vanilla Cake,Christopher Arias,"669 Dalton Fields Suite 351
North Timothyland, MH 64217",+1-408-247-1580x6536,allenmoore@example.org,Nicholas Williams MD,destiny61@example.net
874,5,874,2023-02-06 10:00:00,1,11.213013883577457,West,Credit Card,True,Sunny,29.555713302554413,Average,Negative,20,Online Order,Monday,11.213013883577457,Pizza Margherita,Brenda Ferguson,"PSC 6202, Box 2105
APO AE 20376",(338)368-8883x207,alexander51@example.com,Susan Castillo,vwilson@example.org
875,8,875,2023-02-06 11:00:00,2,15.986207972190028,North,Cash,True,Rainy,22.42456540676888,Good,Neutral,48,In Store,Monday,31.972415944380057,Fruit Cake,Sonya Stevenson,"202 Sims Prairie Suite 097
North Ericfurt, GA 05823",001-984-791-3962x8838,showell@example.com,Tracey Alvarado,miawilliams@example.org
876,2,876,2023-02-06 12:00:00,1,18.22493723499069,North,Online,True,Sunny,27.154342182681738,Excellent,Negative,22,In Store,Monday,18.22493723499069,Chocolate Cake,Ryan Richardson,"44572 Max Meadows Suite 694
East Phillipport, FL 57957",001-469-212-6447,darren89@example.net,Lawrence Shah,dcarey@example.com
877,3,877,2023-02-06 13:00:00,5,6.822430866316481,South,Cash,False,Cloudy,27.743717348000903,Excellent,Negative,44,Online Order,Monday,34.11215433158241,Carrot Cake,Joseph Guzman,"07871 Wheeler Centers
Terrimouth, OK 94069",001-974-799-9063x5511,erin89@example.net,Andrew Fox,kristopherkelly@example.org
878,0,878,2023-02-06 14:00:00,4,14.519588847310708,North,Cash,False,Rainy,27.154342182681738,Excellent,Positive,41,Online Order,Monday,58.07835538924283,Vanilla Cake,Lindsey Reid,"PSC 1560, Box 2434
APO AP 33050",502.742.4306x945,kevin04@example.com,Tammy Guerrero,christopher31@example.com
879,3,879,2023-02-06 15:00:00,4,13.732157113666975,South,Online,True,Rainy,33.82590004177492,Excellent,Positive,21,Online Order,Monday,54.92862845466791,Carrot Cake,Ryan Wright,"1892 Victoria Ways
Port Kellyview, PR 17799",(438)341-4456,kbutler@example.com,Brenda Kim,bmorgan@example.com
880,4,880,2023-02-06 16:00:00,1,6.776225587638978,North,Cash,False,Cloudy,27.154342182681738,Good,Negative,41,In Store,Monday,6.776225587638978,Pizza Pepperoni,David Williams,"7497 Guerrero Summit Suite 780
Lewismouth, PR 55549",715-440-0917x935,travisrobinson@example.org,Ryan West,uknox@example.com
881,5,881,2023-02-06 17:00:00,3,8.178414956601635,East,Online,True,Cloudy,30.975579090847276,Excellent,Negative,39,Online Order,Monday,24.535244869804902,Pizza Margherita,Claudia Krause,"56541 Hansen Skyway Suite 126
New Anthony, UT 36009",414.310.1897,debra94@example.com,Judith Watts,susan92@example.com
882,8,882,2023-02-06 18:00:00,2,9.665037420990204,West,Cash,True,Cloudy,30.63771055691607,Poor,Neutral,55,Online Order,Monday,19.33007484198041,Fruit Cake,Terrance Mullen,"466 Craig Summit
South Philipshire, NJ 74783",462-729-2620x892,amandadeleon@example.com,Stephanie Waters,rcochran@example.org
883,8,883,2023-02-06 19:00:00,4,7.503966062262522,South,Online,False,Sunny,23.005097316446637,Poor,Unknown,29,Phone Order,Monday,30.01586424905009,Fruit Cake,William Diaz,"338 Jennifer View
North Christopher, NH 64696",001-616-673-5229,qhall@example.net,Stephanie Craig,Unknown
884,4,884,2023-02-06 20:00:00,5,8.655942237865126,West,Online,True,Sunny,23.16510037561289,Average,Neutral,39,Phone Order,Monday,43.27971118932563,Pizza Pepperoni,Steven Vasquez,"62898 Paul Cliffs Apt. 277
Port Gloriaborough, PR 33873",+1-872-931-1851x72347,Unknown,Natalie Camacho,peggyfranklin@example.com
885,4,885,2023-02-06 21:00:00,5,9.014011982925611,South,Online,True,Sunny,30.324394976408826,Excellent,Unknown,36,Online Order,Monday,45.07005991462806,Pizza Pepperoni,Samuel Hester,"53587 Holly Views
Martinbury, FM 18573",001-517-842-7199x027,Unknown,Timothy Humphrey,vstark@example.com
886,5,886,2023-02-06 22:00:00,3,10.035107495585894,South,Credit Card,True,Cloudy,23.295841251655958,Poor,Unknown,32,Online Order,Monday,30.10532248675768,Pizza Margherita,John Jones,"0389 Timothy Corner Apt. 553
New Lisa, OH 28678",+1-462-235-5697x2795,bennettvincent@example.com,Brian Moore,jbruce@example.org
887,2,887,2023-02-06 23:00:00,4,16.240856792017386,South,Cash,True,Cloudy,26.580075452045733,Poor,Unknown,26,Online Order,Monday,64.96342716806954,Chocolate Cake,Stephen Robles,"PSC 7903, Box 7712
APO AP 62895",001-666-831-5068,gutierrezjames@example.net,Jessica Ruiz,fletcheranna@example.com
888,2,888,2023-02-07 00:00:00,1,13.57868305775901,East,Credit Card,True,Sunny,31.73002738390912,Poor,Negative,37,Online Order,Tuesday,13.57868305775901,Chocolate Cake,Randy Ramos,"703 Carter Fords Apt. 539
Billyhaven, AR 85721",636-933-3203x97166,Unknown,Alicia Powers MD,bakerjustin@example.net
889,5,889,2023-02-07 01:00:00,5,19.793700079271023,North,Cash,True,Rainy,27.154342182681738,Good,Unknown,59,Phone Order,Tuesday,98.96850039635513,Pizza Margherita,Heather Erickson,"243 Kennedy Isle
Christophertown, AL 80505",001-537-534-9870,Unknown,Felicia Black,sjackson@example.org
890,2,890,2023-02-07 02:00:00,3,11.221037404512066,South,Cash,True,Sunny,26.79892658788789,Excellent,Neutral,53,In Store,Tuesday,33.663112213536195,Chocolate Cake,Carl Anderson,"9266 Johnson Glens Suite 895
Derekshire, CO 42394",7649887084,glenn49@example.com,Sean Miller,dmason@example.net
891,7,891,2023-02-07 03:00:00,4,16.307976107553877,East,Cash,False,Rainy,31.88284907412868,Good,Neutral,39,Online Order,Tuesday,65.23190443021551,Cheesecake,Christina Johnston,"USNV Strong
FPO AA 69033",604-411-7195x6030,billy99@example.org,James Hubbard,melissa96@example.com
892,1,892,2023-02-07 04:00:00,4,18.072026320648007,South,Credit Card,False,Cloudy,32.57932694297085,Good,Negative,24,Online Order,Tuesday,72.28810528259203,Red Velvet Cake,James Cochran,"475 Kathryn Falls Suite 430
Micheleburgh, SD 23393",257-914-9406,rcollier@example.org,Caitlin Gomez,Unknown
893,5,893,2023-02-07 05:00:00,4,15.18467739557063,North,Cash,True,Cloudy,29.821636269263905,Poor,Negative,44,Phone Order,Tuesday,60.73870958228252,Pizza Margherita,Connor Jimenez,"3864 Lynn Gardens Suite 332
West Andrew, IN 95528",(259)788-5967x941,brianlove@example.com,David Lara,richardreyes@example.net
894,5,894,2023-02-07 06:00:00,4,11.17797110626244,South,Credit Card,False,Sunny,23.426387784626304,Poor,Positive,24,Online Order,Tuesday,44.71188442504976,Pizza Margherita,Debbie Bates,"0916 Figueroa Crescent
Port Jasonside, ND 32727",001-594-391-6689,adamsdaniel@example.com,Bruce Watts,neilgallegos@example.com
895,6,895,2023-02-07 07:00:00,4,16.303919461186297,East,Online,True,Sunny,24.11017670578321,Average,Positive,48,Online Order,Tuesday,65.21567784474519,Pizza Beef Double decker,John Davis,"47270 Bennett Mount Apt. 409
Wheelerfurt, IN 37959",(891)879-0809x132,colin92@example.com,Scott Diaz,Unknown
896,0,896,2023-02-07 08:00:00,5,8.055007066590273,North,Cash,True,Cloudy,27.154342182681738,Excellent,Negative,27,Phone Order,Tuesday,40.27503533295136,Vanilla Cake,Michael Thompson,"878 Kathleen Motorway Apt. 232
Matthewtown, TN 92719",(649)385-2158,Unknown,Tony Stewart,fcole@example.org
897,0,897,2023-02-07 09:00:00,3,9.913282477701989,East,Cash,True,Sunny,21.75206161600928,Excellent,Positive,43,Online Order,Tuesday,29.73984743310596,Vanilla Cake,Jacob Ruiz,"USCGC Brown
FPO AE 63803",(832)977-4219x5754,perezrobert@example.net,Joseph Torres,mariahayes@example.net
898,7,898,2023-02-07 10:00:00,4,13.200278826489331,North,Online,True,Cloudy,24.097394305549177,Poor,Neutral,52,Online Order,Tuesday,52.801115305957325,Cheesecake,Christopher Brown,"126 Welch Creek
Williamsberg, SD 50707",+1-531-352-8473x20452,jeffrey96@example.com,Cheryl Valenzuela,Unknown
899,4,899,2023-02-07 11:00:00,2,13.631140809292225,North,Online,False,Cloudy,23.14278836468798,Poor,Neutral,55,Phone Order,Tuesday,27.26228161858445,Pizza Pepperoni,Steven Robinson,"208 Shawn Roads Apt. 717
West Nicole, ID 40310",(422)480-9799,daniel69@example.com,Patrick Middleton,perezjoy@example.org
900,4,900,2023-02-07 12:00:00,2,5.332122132089442,West,Cash,False,Rainy,26.829931247129032,Excellent,Negative,59,In Store,Tuesday,10.664244264178883,Pizza Pepperoni,Stephanie Garcia,"872 Christopher Squares Suite 748
Kennethhaven, AK 19865",(348)319-6501x1387,timothychavez@example.net,John Caldwell,ureynolds@example.org
901,3,901,2023-02-07 13:00:00,3,19.176712831340133,West,Online,False,Sunny,33.62656321808397,Average,Neutral,23,Online Order,Tuesday,57.5301384940204,Carrot Cake,Melinda Harris,"USCGC Madden
FPO AP 02169",493-654-5480x47913,hthomas@example.org,Paul Robbins,brent52@example.net
902,7,902,2023-02-07 14:00:00,1,15.44940906826085,West,Credit Card,False,Cloudy,21.56720475130937,Poor,Negative,27,Online Order,Tuesday,15.44940906826085,Cheesecake,Joseph Bryant,"3358 Anthony Drive
Aaronfurt, IL 02157",866-253-7554x665,andreasmith@example.org,James Tran,ndavis@example.com
903,5,903,2023-02-07 15:00:00,1,12.435556253478364,North,Credit Card,True,Sunny,30.80401885921093,Average,Neutral,51,In Store,Tuesday,12.435556253478364,Pizza Margherita,Ashley Briggs DVM,"0005 Maurice Square Suite 745
New Jesseburgh, IN 96277",(988)765-1207,rjones@example.net,Cynthia Lopez,qharris@example.org
904,7,904,2023-02-07 16:00:00,1,18.996908516124627,South,Cash,False,Rainy,30.309245066196915,Good,Unknown,28,Phone Order,Tuesday,18.996908516124627,Cheesecake,Stephanie Lee,"80856 George Center Apt. 449
South Carol, DC 87935",837-754-1570x21445,emccoy@example.com,Catherine Miles,joshua52@example.org
905,7,905,2023-02-07 17:00:00,2,11.586433478762428,East,Credit Card,True,Rainy,21.436312979950365,Poor,Neutral,51,In Store,Tuesday,23.172866957524853,Cheesecake,Shirley Mejia,"1696 Katherine Fork
West Kevinville, KS 62285",391-829-8865,amy95@example.com,John Maxwell,hilllaura@example.net
906,7,906,2023-02-07 18:00:00,1,19.70653355405557,East,Credit Card,True,Sunny,33.838586073587,Good,Neutral,23,Online Order,Tuesday,19.70653355405557,Cheesecake,Cassidy Conner,"70203 Davis Motorway
New Jim, MN 63700",707.457.0586,morrisdonald@example.com,Jason Williams,Unknown
907,0,907,2023-02-07 19:00:00,5,12.684271358652277,East,Cash,False,Sunny,28.52708303235229,Poor,Positive,22,In Store,Tuesday,63.42135679326138,Vanilla Cake,Stephanie Brooks,"481 Julie Cove
Sharonview, TN 70179",896.247.3144,bsmith@example.net,Frank Ramirez,lruiz@example.org
908,7,908,2023-02-07 20:00:00,4,6.714286549969692,West,Online,True,Cloudy,25.455882817035263,Good,Positive,53,Phone Order,Tuesday,26.85714619987877,Cheesecake,Timothy Beck,"629 Hines Spur Apt. 602
West Michael, PR 35872",703-695-9269x7434,jason48@example.com,Christopher Lyons,ana85@example.org
909,1,909,2023-02-07 21:00:00,2,16.47201458688916,North,Cash,False,Rainy,27.154342182681738,Poor,Positive,54,Online Order,Tuesday,32.94402917377832,Red Velvet Cake,David Phillips,"PSC 5185, Box 3872
APO AP 84704",001-327-235-1741,bhurley@example.net,Paul Washington,james31@example.com
910,4,910,2023-02-07 22:00:00,3,15.183465876167608,West,Credit Card,False,Rainy,23.86048187602451,Average,Positive,17,Phone Order,Tuesday,45.55039762850282,Pizza Pepperoni,Jennifer Calhoun,"41382 Marcus Wall Apt. 483
South Justin, WV 87081",490.797.1357x7310,cartercynthia@example.com,Deanna Robinson,jamespayne@example.net
911,3,911,2023-02-07 23:00:00,3,16.594800819583803,South,Cash,False,Rainy,27.154342182681738,Average,Positive,54,Phone Order,Tuesday,49.78440245875141,Carrot Cake,Sarah Nielsen,"65375 Johnson Trafficway
Williamsberg, WY 99303",+1-687-420-1707x0439,shelby03@example.org,Rachel Andersen,rperez@example.org
912,1,912,2023-02-08 00:00:00,4,19.271630430885217,North,Cash,False,Sunny,20.59566811358371,Average,Positive,47,In Store,Wednesday,77.08652172354087,Red Velvet Cake,Charles Copeland,"64206 Cook Junction
Mcphersonborough, MA 80263",(483)825-6190,alexander04@example.com,Phyllis Wade,warnerholly@example.com
913,3,913,2023-02-08 01:00:00,2,16.64733953976527,East,Credit Card,False,Cloudy,32.591120564139075,Good,Negative,46,In Store,Wednesday,33.29467907953054,Carrot Cake,Bryan House,"4653 Williams Parkway Apt. 845
Bennettton, DE 66749",219.915.2645x52572,phood@example.org,Robert Valencia,Unknown
914,6,914,2023-02-08 02:00:00,1,14.170049033249704,West,Credit Card,True,Sunny,26.722562705319778,Average,Negative,21,Phone Order,Wednesday,14.170049033249704,Pizza Beef Double decker,Adam Wilson,"0935 Holmes Point Suite 444
Port John, ND 17763",205-233-5452,ybradley@example.com,Rachael Watson,randall94@example.org
915,3,915,2023-02-08 03:00:00,1,17.859633535412613,West,Cash,False,Sunny,29.550393715369125,Good,Unknown,33,Phone Order,Wednesday,17.859633535412613,Carrot Cake,Bridget Walker,"249 Gonzalez Green
East Markmouth, NV 69247",704.548.4336x55623,Unknown,Seth Massey,Unknown
916,4,916,2023-02-08 04:00:00,5,15.098696590317973,South,Credit Card,False,Sunny,23.318567297100252,Poor,Unknown,48,Online Order,Wednesday,75.49348295158987,Pizza Pepperoni,Edward Moreno,"16181 Robbins Flats Apt. 110
North Michael, RI 92811",001-678-845-1787x9069,emmapotts@example.net,Julie Lopez,zrogers@example.com
917,4,917,2023-02-08 05:00:00,5,11.121785852388848,South,Credit Card,True,Cloudy,30.15610568987672,Good,Positive,28,Phone Order,Wednesday,55.60892926194423,Pizza Pepperoni,Johnny Mccarthy,"7121 Robbins Throughway Suite 587
North Denise, HI 96975",001-792-884-1809x38810,jcalderon@example.org,Denise Beltran,xlogan@example.org
918,7,918,2023-02-08 06:00:00,1,18.2842964636266,West,Credit Card,False,Sunny,31.58360413839915,Poor,Unknown,33,Phone Order,Wednesday,18.2842964636266,Cheesecake,Richard Simpson,"729 Shaw Plaza
Sandraville, KS 76250",(295)245-2477x995,daniel53@example.com,Theresa Williams,sally85@example.com
919,8,919,2023-02-08 07:00:00,3,8.328506911765594,South,Credit Card,False,Rainy,27.098197803265982,Excellent,Neutral,40,In Store,Wednesday,24.98552073529678,Fruit Cake,Penny Smith MD,"02542 Thompson Turnpike Suite 251
Catherineborough, DE 41394",(641)878-3080x0147,michelleayers@example.com,Amy Rivas,andersonraymond@example.net
920,6,920,2023-02-08 08:00:00,3,15.719619123630864,East,Credit Card,True,Rainy,29.265903860926915,Excellent,Negative,31,Phone Order,Wednesday,47.15885737089259,Pizza Beef Double decker,Jose Tran,"32942 Kelly Row
Kellyport, MN 14336",437-614-3707x9107,jessicabrown@example.org,Nicolas Spencer,brodriguez@example.org
921,5,921,2023-02-08 09:00:00,5,18.223451824111358,South,Credit Card,True,Rainy,26.844888857335977,Excellent,Negative,42,Phone Order,Wednesday,91.11725912055677,Pizza Margherita,Charles Davis Jr.,"32074 Thomas Unions Apt. 203
Webbburgh, GU 26209",946-680-8869x5235,morrisemily@example.com,Holly Lee,shortjoshua@example.net
922,2,922,2023-02-08 10:00:00,4,15.969747795549443,South,Online,False,Cloudy,33.411370538867686,Good,Negative,33,In Store,Wednesday,63.87899118219777,Chocolate Cake,Margaret Jarvis,"2750 Cruz Trail Suite 127
Annastad, VI 12846",(201)668-4084x89928,morenojacqueline@example.com,Isabel Lewis,staylor@example.org
923,3,923,2023-02-08 11:00:00,1,15.459131285807851,West,Cash,True,Sunny,27.468037707714785,Excellent,Neutral,41,Online Order,Wednesday,15.459131285807851,Carrot Cake,William Jones,"42561 Lance Dale Suite 380
Ashleychester, PR 92445",(911)982-1014,vincent79@example.org,John Lin,jennifer33@example.org
924,8,924,2023-02-08 12:00:00,5,16.28957441107754,West,Credit Card,False,Cloudy,27.154342182681738,Excellent,Positive,33,In Store,Wednesday,81.44787205538769,Fruit Cake,Jonathan Jones,"608 Adrian Gardens Suite 090
East Jill, MP 78229",(548)787-4386x7641,michael93@example.net,Alicia Weeks,jessicahall@example.com
925,7,925,2023-02-08 13:00:00,5,11.975828724509665,North,Cash,True,Sunny,32.020280874053725,Excellent,Unknown,47,In Store,Wednesday,59.87914362254833,Cheesecake,Jesse Levine,"67200 Martin Shoal
North Curtis, UT 79007",001-313-420-9348x1304,Unknown,Crystal Bush,calebrodriguez@example.net
926,0,926,2023-02-08 14:00:00,1,18.112560232355392,North,Online,False,Rainy,27.154342182681738,Poor,Negative,21,Phone Order,Wednesday,18.112560232355392,Vanilla Cake,Joseph Smith,"Unit 7682 Box 0584
DPO AE 47094",001-439-540-4094x1543,Unknown,Jorge Lambert,courtneymcfarland@example.net
927,5,927,2023-02-08 15:00:00,1,8.051547127041367,West,Credit Card,False,Sunny,23.451267377862127,Average,Neutral,43,Phone Order,Wednesday,8.051547127041367,Pizza Margherita,James Gilbert,"299 David Rue Apt. 220
Port Sheri, MN 55783",001-572-843-5499x0125,rodriguezkevin@example.org,Patricia Harper,dparrish@example.org
928,8,928,2023-02-08 16:00:00,3,6.910796240005089,South,Cash,False,Sunny,26.091231988396565,Good,Positive,57,Online Order,Wednesday,20.732388720015265,Fruit Cake,Kristy Obrien,"2162 Garcia Isle Apt. 164
Markville, FM 89742",2869382295,william14@example.com,Amy Gutierrez,kristahill@example.org
929,0,929,2023-02-08 17:00:00,4,9.282631701777674,South,Credit Card,True,Sunny,32.3932606366283,Excellent,Negative,19,Phone Order,Wednesday,37.1305268071107,Vanilla Cake,Randall Lopez,"69764 Crystal Ridges Apt. 089
Tatebury, DC 19237",325.312.0829x02471,randallamy@example.com,Richard Baker,mjones@example.com
930,6,930,2023-02-08 18:00:00,4,12.973660951624897,North,Credit Card,False,Cloudy,23.414488037290887,Poor,Neutral,44,Online Order,Wednesday,51.89464380649959,Pizza Beef Double decker,Kevin Morton,"7486 Juan Walks Suite 957
South Billybury, PW 54637",886.808.0039x423,mark24@example.com,Robert Kelley,zthomas@example.net
931,7,931,2023-02-08 19:00:00,1,12.65842693114007,North,Credit Card,True,Sunny,27.86654518786624,Average,Positive,57,Online Order,Wednesday,12.65842693114007,Cheesecake,Andrew Jones,"USNS Bruce
FPO AP 62358",001-356-232-5600x37329,churchcharles@example.org,Eric Leonard,omoreno@example.com
932,5,932,2023-02-08 20:00:00,2,17.3089813651488,North,Credit Card,False,Sunny,32.09145121941121,Average,Unknown,22,Online Order,Wednesday,34.6179627302976,Pizza Margherita,Bradley Schneider,"40259 Nicholas Isle Suite 963
Perezmouth, RI 59384",882.739.5127x7055,alexandrabenson@example.net,Melissa Martin MD,hughesamy@example.com
933,5,933,2023-02-08 21:00:00,5,11.068529846060262,East,Credit Card,False,Sunny,25.30216212692568,Average,Negative,56,Online Order,Wednesday,55.342649230301305,Pizza Margherita,Alisha Nelson,"4867 Hart Drive
Port Dawn, NM 12583",501-389-8810x904,allenvanessa@example.net,Mary Green,lisadavis@example.com
